ph,TDS,Hardness,Turbidity
11.62114013,15102.23743,203.7303679,3.472067462
10.33767086,21820.29588,163.2762252,5.063108915
,21919.47016,196.0517407,3.954964292
5.287982808,27733.7131,245.0234611,3.311034005
7.617524134,30308.23118,179.5961891,3.698317397
7.149124568,23158.3891,202.5825423,3.787033415
8.651389727,15901.28516,154.5469487,3.26640974
5.290004371,28697.00483,174.7384227,3.532322498
5.369584181,27199.64199,170.8351922,3.357484436
8.747271524,30348.24365,198.712228,4.764707508
8.040392261,12999.1448,200.6375759,3.017795963
8.550427815,10453.08732,206.5225659,4.903869628
7.739325711,30412.37233,207.7643262,3.645785495
7.104594899,18093.97216,201.6271172,4.763057991
6.988206155,33357.51586,144.2095352,1.899683002
7.86978187,18608.6563,184.0661691,4.219575578
8.85969604,20231.51765,194.5564817,4.575331195
7.39754401,19797.10854,184.8409249,3.947137888
5.174896032,12871.55122,205.5190186,3.44502808
,32328.53826,184.2182447,5.037492216
5.470981822,36435.79351,191.813046,3.844019871
6.711814601,23936.27533,232.2064284,3.413646703
4.933106138,27771.08013,162.1843817,1.45
6.260891634,33809.2247,188.0618054,4.397386192
7.693555235,21856.14521,224.3930365,2.750695905
5.622807135,16119.34019,194.4632389,3.992956901
6.174884306,23006.24222,193.0279603,3.623297793
5.039406776,19336.60807,194.4041705,3.1269559
7.756939183,16478.07143,219.5762151,3.870338847
9.809996387,16819.42318,139.1187027,5.538200508
8.479592799,14901.80814,200.765679,4.221265969
8.862867931,17465.09589,181.6653979,5.758675719
6.155738624,30284.49487,166.2929195,3.685975828
7.287286375,18085.50282,219.6951233,3.504265055
9.065894194,20260.40369,164.6748027,4.299502546
9.314522392,23087.21766,203.34165,3.092940473
9.759937781,19945.36831,182.7507999,5.381745882
7.985406394,17583.08033,200.1346975,4.752451739
8.108350799,26730.19261,202.5101941,4.753358184
8.243090986,29461.02377,214.5329902,3.550716831
10.28937961,18869.21209,162.7802521,3.500166976
3.989032078,40175.20609,216.0761379,4.409414176
,44982.73415,209.5316973,3.832478703
8.519639043,14578.96131,190.9949574,3.427251407
,20004.73363,169.5474107,3.882003963
,20992.28168,223.3766838,4.647782246
4.495357679,14080.83371,234.1919163,4.962899585
,17777.10009,193.0912601,3.878664155
5.620533436,27852.09744,226.9878364,3.439475848
8.552993665,10452.72441,199.5997844,3.108673907
,20886.78656,216.237975,3.86034761
10.2099558,18413.09682,148.3792348,4.112597752
,21829.27315,205.2336345,2.545631345
6.588207965,35263.6124,179.6991515,3.972255856
8.558388775,8535.402956,198.8888678,3.946227719
8.426906357,19576.53038,159.690251,4.244513927
7.207538608,15796.3997,174.805168,4.295189193
10.22768969,9546.129215,225.9191183,4.78632982
11.39054311,16175.22194,145.3419366,2.277358632
,5576.628297,199.3830906,3.216414002
6.580043295,27668.48572,220.5754664,4.756446279
10.81783108,23989.99015,141.4883912,3.590841128
5.093675135,30245.95697,251.3137795,4.552571442
5.264283802,25556.05313,142.5341263,5.100239665
7.971298747,29827.79397,151.0329296,2.439140009
8.35035104,17177.78878,239.8160046,3.507227581
,22289.72709,184.6148476,3.351766903
4.032060534,14720.54483,200.0679728,4.814235096
2.128531434,24905.28452,192.696422,3.842109417
9.842056294,6785.145303,217.8967725,4.179197763
7.664628097,33918.04082,150.6672097,3.48740688
,27197.30244,233.9931719,3.19834386
7.260319682,8127.071254,194.2477421,4.282314756
9.537878629,20044.20625,200.5575074,3.024556641
1.985383359,23039.32851,216.4800247,3.923093197
7.248991198,33123.44298,184.0710337,4.255979651
6.96820896,39995.18627,178.2173112,3.63264389
6.150553015,15017.74728,212.8193774,4.810537179
6.300755509,25668.19895,179.4527925,5.708111883
6.920799599,13477.38159,218.0986116,4.915733469
6.481890279,34698.62116,179.9197108,5.002360533
,16429.9079,208.9314576,4.454964342
7.309596474,19343.14951,193.4725961,4.048202463
5.967274228,30846.58547,187.085084,3.914543611
8.63127,14880.6518,164.3711691,3.640944003
9.172624519,11319.10623,165.6875477,3.686395202
,23084.06658,156.7731808,5.564901543
3.337628998,42310.8275,216.2570865,3.300191883
11.4497393,12355.34411,186.6526477,5.166903483
6.283678795,19905.43655,205.3766238,4.48077131
,25460.30079,192.4078764,3.543696299
8.761768405,14168.92487,212.4269518,4.673547855
6.61673069,34277.7604,195.0969675,3.622379242
7.734569203,21776.59446,230.9195059,3.821455975
6.971577182,27959.98787,185.9069376,3.226348501
4.709186747,22291.41858,179.1410182,3.860083952
5.23000319,27971.89181,176.7140234,3.045612106
5.27418539,17605.53576,227.340186,4.364426392
8.433443104,12833.46124,224.856089,3.824734138
6.847863212,24456.17489,234.9422029,4.92119573
7.26354507,16129.70692,160.4430648,3.950529737
6.733266883,6193.330562,191.3056274,3.765693648
,25498.32954,258.4472652,3.69194651
,8729.096217,232.9432383,3.399725616
7.777665366,16780.11615,233.7615788,4.683334813
6.103731305,17977.52565,184.3286927,3.38304892
6.665774201,30610.0479,155.7096794,4.903553219
,10171.7101,215.9406952,3.757799099
4.959852811,9887.830755,215.8548693,3.455044818
6.397905014,22057.05179,249.9692435,3.958543451
8.140344463,50793.89892,153.7481702,4.362792108
6.850625418,15338.06164,232.931196,2.59383368
6.71477688,34558.40267,185.9093028,4.68485347
4.337119469,34355.61843,207.3619066,4.40163526
8.433290824,15904.24336,161.195283,3.631542932
7.274212567,27198.43259,197.6609485,4.7102563
6.579184951,16700.03487,186.9868694,3.813556321
,20006.22911,240.6115167,3.4531255
8.651023363,13207.86097,188.7116365,3.644278972
8.357612993,34989.04708,163.0982545,4.366242228
,29298.07426,242.8275882,3.522586173
6.658741558,25172.58576,216.564702,3.400987615
10.50378654,38605.33153,125.9751853,5.370457701
6.332386866,23073.06397,186.8380279,5.159001749
,22038.51162,214.5936849,4.238535197
6.730427772,9258.767076,183.9152962,3.961942035
8.2977832,20316.42668,183.6141212,4.239220572
6.259267533,9734.677103,130.3742719,3.932141959
8.076126298,10816.27337,132.6703047,4.291355258
5.731042139,1351.906979,223.7049656,3.675807027
6.563356597,56320.58698,241.2863231,5.292950181
5.303764337,6675.682245,231.0187838,4.024520851
7.647871554,29000.58971,160.7743534,3.078672724
,33784.82623,139.1697436,4.678745035
7.95145117,6108.795734,185.4217237,3.886882386
8.832142261,12171.02455,176.8086608,3.914511885
8.250830009,21616.63386,184.3851244,2.604707845
5.860574155,18321.99232,240.8871444,4.277241102
8.182103306,19642.39442,186.6704959,4.605237762
7.889579345,41210.66698,153.5697384,3.227360082
8.713482927,23838.81726,169.5785262,2.922194979
6.185924892,1198.943699,236.0347826,4.090264382
9.079715109,53735.89919,222.0426312,4.551724494
8.379512703,24409.09679,164.1681664,3.749818066
9.221955642,26502.59577,151.4548307,4.294251987
9.370696575,15106.30865,157.7193644,4.380796942
7.487573364,28837.3304,149.7687439,1.801326999
6.028348785,12145.5446,225.6748716,3.142083954
6.283318587,11601.64238,228.5248386,4.153989991
5.666446145,24383.74154,142.1478106,3.836823301
6.985303737,16470.95219,219.5864399,3.081799008
7.273368228,14206.35732,175.0150826,4.196421036
7.449659686,32251.35965,193.0420805,4.370404422
7.618119572,44539.73832,202.715501,3.769699537
6.698153869,34675.86285,198.2862684,3.758179651
7.02729686,31151.61518,185.8386714,3.392666423
8.610963032,32079.77482,125.1587698,4.614400405
7.423586012,34451.98421,180.4538713,3.365397495
5.456680888,20967.84061,219.5198857,3.799472549
9.612898964,16598.57751,94.90897713,4.016409562
8.246919871,7747.577263,119.0282155,4.096619667
6.641174116,10220.71236,191.9168989,3.154701122
6.64606727,16863.43873,197.2220664,3.053983121
7.164478295,32751.92896,213.0024411,4.998203435
8.285071527,14402.7267,151.573778,4.274661333
6.110022206,16663.53907,234.800957,2.817780458
8.316663722,24814.48581,110.9035977,2.695799697
,14875.95651,184.9936984,1.922376883
9.004680613,28311.29184,173.7393301,3.775014984
6.886512603,35018.3256,211.4544174,3.599756493
9.293621613,50166.53332,193.0617225,3.661882214
6.985192202,21944.64183,133.4321324,4.246201595
5.094164361,22957.6534,223.1671255,4.710936484
6.150034401,8406.723244,188.4130554,3.444442492
6.18969926,15229.70287,224.4329493,3.02737148
7.497987815,30927.39428,185.8102808,5.738991025
6.965279872,24312.0378,162.6994499,3.969318296
5.412119545,2835.303165,272.5146852,5.680346587
7.503085765,32000.17894,186.713329,4.305513625
,27030.755,209.1499888,3.993125742
8.581042821,19970.43429,153.7090925,2.883145377
5.530055021,38918.77807,207.9982202,3.327472139
8.743958545,40843.61655,197.7493254,4.11897308
9.05238369,22203.48726,120.0217261,4.259719452
8.077260886,23931.28283,125.3027194,4.279871302
6.682097359,7705.298605,228.3031856,3.44982947
4.731320076,15517.39112,230.9386935,5.457892224
9.241419974,39566.75435,127.9188262,4.718850871
5.628313272,22856.7429,192.3407437,4.061644661
4.857802624,15668.27362,222.3999901,3.966570845
8.430471662,35254.02605,195.7172935,3.253920433
6.81760838,27548.61418,219.3374288,3.04829206
5.91375532,12044.62469,175.3260619,4.023775902
,28149.05269,257.2354327,2.674040012
5.500276575,19911.2249,263.6831597,5.147535911
5.608623152,43680.22252,271.882219,3.777508267
5.609235359,14825.9345,216.1226734,3.224675518
,28415.57583,98.3679149,4.1190873
5.859822104,3640.73432,287.9755402,3.426634075
6.417716047,31974.48163,209.7024252,4.210327061
6.170526139,16206.21967,193.3355174,3.652207496
4.034063411,33219.07455,303.7026267,5.024742307
4.979468811,24167.84288,240.8134746,3.439021651
8.097453771,18112.28445,218.9924361,4.279082404
,31081.73526,198.2186999,3.345543355
8.468741063,21038.44261,132.4564835,2.876995631
7.870853412,51731.82055,210.6278246,4.221613951
7.679595096,32000.84391,200.0729284,3.297525234
7.226592711,22097.41322,207.8322291,4.337116899
,10643.18677,203.204659,3.065910372
8.659113027,23514.63665,114.8075784,2.89577428
,28194.45265,225.7541094,3.855894987
6.360195819,13742.13949,198.9114491,2.713248379
10.48560365,32872.38057,136.5773812,4.669239858
6.603416523,19468.7901,190.837308,4.270816604
5.713322921,11356.58048,196.2457057,4.571127866
4.767472455,48007.86813,256.4499172,3.893377808
9.609834365,22690.04587,227.3669492,4.308357589
9.186453377,27055.69626,169.1198051,3.453861456
9.960689858,15835.12282,169.9252485,3.434538463
6.102306794,23406.85916,205.999038,4.280766478
6.792655098,9094.3133,241.7244527,1.917754393
5.910539738,25721.83387,241.1407463,4.007508148
6.125810325,8810.89581,241.4435346,4.953057691
5.836104525,17711.48777,277.0657128,3.738990829
,24711.41493,188.5366085,4.331690903
10.66736393,28912.2022,173.3819454,4.135568909
8.628301074,31548.00646,185.9267231,5.100857854
6.26011129,18577.62397,211.5941125,5.403614892
10.80815694,29614.34879,198.5967508,4.362542227
7.371914156,42059.38042,148.1936976,4.338957326
4.825591458,11142.39263,234.7839038,3.463097154
4.868827135,13400.38553,258.6789588,3.255600174
7.395450847,22561.50831,190.4778917,4.990235633
8.86211271,17433.60185,131.6351765,4.955081793
6.00897361,5100.094173,225.0802338,4.012340383
7.607223911,39184.84672,160.565253,3.525027131
6.683367697,18989.31677,272.1116985,5.208061134
6.638411449,9772.504814,180.8266674,5.16405662
9.271355447,16540.97905,181.2596172,4.333952898
,9000.025591,134.7368557,3.699558048
3.629922065,24856.63321,244.1873915,4.754826393
8.378108023,28474.20258,198.5112127,4.52469297
6.923636014,24792.52562,260.5931543,4.013338801
5.893103408,20526.66616,239.2694815,4.390701604
8.197353369,27701.79405,203.1050914,3.361833324
8.372910285,14622.74549,169.0870522,4.906358241
8.989900091,15921.41202,215.0473579,4.613842848
6.702546553,17246.92035,207.3210857,3.442983035
11.49101091,37188.82602,94.81254522,4.369264314
6.069615757,26138.78019,186.6590397,3.669711704
4.668101687,47580.9916,193.6817355,4.43582091
7.808856018,17329.80216,193.5532116,2.798242842
9.419510316,33155.57822,175.7626463,3.298875499
5.126762923,11983.86938,230.6037575,4.708658468
7.874671358,17404.17706,195.1022986,2.309149057
